dataset,granularity,family,model,fold,method,ece,auc,n_test,n_students
ednet,question,classical,pfa_recency,3,platt,0.040396257902166464,0.6248295123434477,133974,937
ednet,question,classical,pfa_recency,3,isotonic,0.018210569277086322,0.6247546853733064,133974,937
ednet,question,classical,pfa_recency,3,temperature,0.055566958096801525,0.6248295123434477,133974,937
ednet,question,classical,pfa_recency,4,none,0.06432827873916623,0.6242412385435085,133974,937
ednet,question,classical,pfa_recency,4,platt,0.032210850066360076,0.6242412462491471,133974,937
ednet,question,classical,pfa_recency,4,isotonic,0.009677519579453415,0.624258060325288,133974,937
ednet,question,classical,pfa_recency,4,temperature,0.04300250321112913,0.6242412462491471,133974,937
ednet,question,classical,elorasch,0,none,0.047382566387615274,0.6414908645927855,133974,937
ednet,question,classical,elorasch,0,platt,0.006902652124898034,0.6414908645927855,133974,937
ednet,question,classical,elorasch,0,isotonic,0.005777466784958086,0.6413019049360331,133974,937
ednet,question,classical,elorasch,0,temperature,0.00739181089165818,0.6414908645927855,133974,937
ednet,question,classical,elorasch,1,none,0.04644423480247089,0.6409019835388158,133974,937
ednet,question,classical,elorasch,1,platt,0.011539646616663662,0.6409019835388158,133974,937
ednet,question,classical,elorasch,1,isotonic,0.010547276058205228,0.6403499899979445,133974,937
ednet,question,classical,elorasch,1,temperature,0.01109190663381611,0.6409019835388158,133974,937
ednet,question,classical,elorasch,2,none,0.04782757495728394,0.641586154258915,133974,937
ednet,question,classical,elorasch,2,platt,0.005847586853788485,0.641586154258915,133974,937
ednet,question,classical,elorasch,2,isotonic,0.004776343418713842,0.641264072239369,133974,937
ednet,question,classical,elorasch,2,temperature,0.006864959290591329,0.641586154258915,133974,937
ednet,question,classical,elorasch,3,none,0.04753336943380643,0.6416008330031897,133974,937
ednet,question,classical,elorasch,3,platt,0.02541206042348799,0.6416008330031897,133974,937
ednet,question,classical,elorasch,3,isotonic,0.02486731864102851,0.6412218305503325,133974,937
ednet,question,classical,elorasch,3,temperature,0.02293120557953959,0.6416008330031897,133974,937
ednet,question,classical,elorasch,4,none,0.04589070600287516,0.6411087608689863,133974,937
ednet,question,classical,elorasch,4,platt,0.00943026508821083,0.6411087608689863,133974,937
ednet,question,classical,elorasch,4,isotonic,0.008859041109937503,0.6409242205202191,133974,937
ednet,question,classical,elorasch,4,temperature,0.006208905394492388,0.6411087608689863,133974,937
