dataset,granularity,family,model,fold,method,axis,quartile,ece,n_rows,n_students,ece_overall,selected_on_outcome
algebra2005,question,deep,sakt,0,none,ability_prefix10,1,0.05738008546540281,54759,73,0.05891808289308845,False
algebra2005,question,deep,sakt,0,platt,ability_prefix10,0,0.012569821906200165,37046,41,0.013994500367644071,False
algebra2005,question,deep,sakt,0,platt,ability_prefix10,1,0.01909811154143384,54759,73,0.013994500367644071,False
algebra2005,question,deep,sakt,0,isotonic,ability_prefix10,0,0.006132315633777204,37046,41,0.009272949845736761,False
algebra2005,question,deep,sakt,0,isotonic,ability_prefix10,1,0.016733401036021677,54759,73,0.009272949845736761,False
algebra2005,question,deep,sakt,0,temperature,ability_prefix10,0,0.011532638724196525,37046,41,0.017802639329323997,False
algebra2005,question,deep,sakt,0,temperature,ability_prefix10,1,0.024742429047255068,54759,73,0.017802639329323997,False
algebra2005,question,deep,sakt,0,none,ability_all_rows,0,0.07193336746145815,50789,57,0.05891808289308845,True
algebra2005,question,deep,sakt,0,none,ability_all_rows,1,0.04558594694753252,41016,57,0.05891808289308845,True
algebra2005,question,deep,sakt,0,platt,ability_all_rows,0,0.014713937569081296,50789,57,0.013994500367644071,True
algebra2005,question,deep,sakt,0,platt,ability_all_rows,1,0.036877244844269526,41016,57,0.013994500367644071,True
algebra2005,question,deep,sakt,0,isotonic,ability_all_rows,0,0.012623074593134454,50789,57,0.009272949845736761,True
algebra2005,question,deep,sakt,0,isotonic,ability_all_rows,1,0.036152986220987955,41016,57,0.009272949845736761,True
algebra2005,question,deep,sakt,0,temperature,ability_all_rows,0,0.009989626381413671,50789,57,0.017802639329323997,True
algebra2005,question,deep,sakt,0,temperature,ability_all_rows,1,0.04314514130313016,41016,57,0.017802639329323997,True
algebra2005,question,deep,sakt,0,none,ability_prefix20,0,0.06690461003423841,37093,44,0.05874245158159409,False
algebra2005,question,deep,sakt,0,none,ability_prefix20,1,0.054135292580494675,53575,67,0.05874245158159409,False
algebra2005,question,deep,sakt,0,platt,ability_prefix20,0,0.012609117124894027,37093,44,0.014038319897224781,False
algebra2005,question,deep,sakt,0,platt,ability_prefix20,1,0.021785066908170073,53575,67,0.014038319897224781,False
algebra2005,question,deep,sakt,0,isotonic,ability_prefix20,0,0.0065878382701090804,37093,44,0.009381512163769427,False
algebra2005,question,deep,sakt,0,isotonic,ability_prefix20,1,0.02021173208277807,53575,67,0.009381512163769427,False
algebra2005,question,deep,sakt,0,temperature,ability_prefix20,0,0.010271078595884234,37093,44,0.017907038486047626,False
algebra2005,question,deep,sakt,0,temperature,ability_prefix20,1,0.027913665285499562,53575,67,0.017907038486047626,False
algebra2005,question,deep,sakt,0,none,history,0,0.058944264788281374,12493,57,0.05891808289308845,False
algebra2005,question,deep,sakt,0,none,history,1,0.05891395879564243,79312,57,0.05891808289308845,False
algebra2005,question,deep,sakt,0,platt,history,0,0.01725216256587541,12493,57,0.013994500367644071,False
algebra2005,question,deep,sakt,0,platt,history,1,0.01348328275585309,79312,57,0.013994500367644071,False
algebra2005,question,deep,sakt,0,isotonic,history,0,0.017570548822089492,12493,57,0.009272949845736761,False
algebra2005,question,deep,sakt,0,isotonic,history,1,0.007965935724146446,79312,57,0.009272949845736761,False
algebra2005,question,deep,sakt,0,temperature,history,0,0.025481204060546866,12493,57,0.017802639329323997,False
algebra2005,question,deep,sakt,0,temperature,history,1,0.01698396184472678,79312,57,0.017802639329323997,False
algebra2005,question,deep,sakt,0,none,rt,0,0.05519900066243965,52835,57,0.05891808289308845,False
algebra2005,question,deep,sakt,0,none,rt,1,0.06427851680780074,38970,57,0.05891808289308845,False
algebra2005,question,deep,sakt,0,platt,rt,0,0.014754976305262442,52835,57,0.013994500367644071,False
algebra2005,question,deep,sakt,0,platt,rt,1,0.015348793375668258,38970,57,0.013994500367644071,False
algebra2005,question,deep,sakt,0,isotonic,rt,0,0.013005331309559772,52835,57,0.009272949845736761,False
algebra2005,question,deep,sakt,0,isotonic,rt,1,0.006936291241153508,38970,57,0.009272949845736761,False
algebra2005,question,deep,sakt,0,temperature,rt,0,0.021096238849515246,52835,57,0.017802639329323997,False
algebra2005,question,deep,sakt,0,temperature,rt,1,0.016611464759257854,38970,57,0.017802639329323997,False
algebra2005,question,deep,akt,0,none,ability_prefix5,0,0.025098194820924066,34678,37,0.02219693423545338,False
algebra2005,question,deep,akt,0,none,ability_prefix5,1,0.02223099641229177,57697,77,0.02219693423545338,False
algebra2005,question,deep,akt,0,platt,ability_prefix5,0,0.015578807533776587,34678,37,0.01831516693445014,False
algebra2005,question,deep,akt,0,platt,ability_prefix5,1,0.023111905220692137,57697,77,0.01831516693445014,False
algebra2005,question,deep,akt,0,isotonic,ability_prefix5,0,0.009098893544689604,34678,37,0.008958602913826958,False
algebra2005,question,deep,akt,0,isotonic,ability_prefix5,1,0.01671526312933115,57697,77,0.008958602913826958,False
algebra2005,question,deep,akt,0,temperature,ability_prefix5,0,0.013642418300596,34678,37,0.019939067797058122,False
algebra2005,question,deep,akt,0,temperature,ability_prefix5,1,0.026563699731963323,57697,77,0.019939067797058122,False
algebra2005,question,deep,akt,0,none,ability_prefix10,0,0.025424736813691368,37046,41,0.02218769892707365,False
algebra2005,question,deep,akt,0,none,ability_prefix10,1,0.022090434449131696,54759,73,0.02218769892707365,False
algebra2005,question,deep,akt,0,platt,ability_prefix10,0,0.01751316848562032,37046,41,0.01852099457930121,False
algebra2005,question,deep,akt,0,platt,ability_prefix10,1,0.022404481590572834,54759,73,0.01852099457930121,False
algebra2005,question,deep,akt,0,isotonic,ability_prefix10,0,0.00812920739077921,37046,41,0.008872303911064366,False
algebra2005,question,deep,akt,0,isotonic,ability_prefix10,1,0.016927555726598147,54759,73,0.008872303911064366,False
algebra2005,question,deep,akt,0,temperature,ability_prefix10,0,0.015209728772492387,37046,41,0.020092227324732197,False
algebra2005,question,deep,akt,0,temperature,ability_prefix10,1,0.02657249333435734,54759,73,0.020092227324732197,False
algebra2005,question,deep,akt,0,none,ability_all_rows,0,0.03437951328043473,50789,57,0.02218769892707365,True
algebra2005,question,deep,akt,0,none,ability_all_rows,1,0.027648210454456975,41016,57,0.02218769892707365,True
algebra2005,question,deep,akt,0,platt,ability_all_rows,0,0.020222611318943637,50789,57,0.01852099457930121,True
algebra2005,question,deep,akt,0,platt,ability_all_rows,1,0.03511136931740248,41016,57,0.01852099457930121,True
algebra2005,question,deep,akt,0,isotonic,ability_all_rows,0,0.011872575184366336,50789,57,0.008872303911064366,True
algebra2005,question,deep,akt,0,isotonic,ability_all_rows,1,0.033795887346678447,41016,57,0.008872303911064366,True
algebra2005,question,deep,akt,0,temperature,ability_all_rows,0,0.01583145323692662,50789,57,0.020092227324732197,True
algebra2005,question,deep,akt,0,temperature,ability_all_rows,1,0.042599528922472624,41016,57,0.020092227324732197,True
algebra2005,question,deep,akt,0,none,ability_prefix20,0,0.02876153452133835,37093,44,0.022123408479287177,False
algebra2005,question,deep,akt,0,none,ability_prefix20,1,0.020317573495100372,53575,67,0.022123408479287177,False
algebra2005,question,deep,akt,0,platt,ability_prefix20,0,0.019161414496016414,37093,44,0.018711774614508795,False
algebra2005,question,deep,akt,0,platt,ability_prefix20,1,0.024297702153526043,53575,67,0.018711774614508795,False
algebra2005,question,deep,akt,0,isotonic,ability_prefix20,0,0.010781053266958182,37093,44,0.008839268374657297,False
algebra2005,question,deep,akt,0,isotonic,ability_prefix20,1,0.01958304103408333,53575,67,0.008839268374657297,False
algebra2005,question,deep,akt,0,temperature,ability_prefix20,0,0.014895655069338407,37093,44,0.020318156385049493,False
algebra2005,question,deep,akt,0,temperature,ability_prefix20,1,0.028920165675142596,53575,67,0.020318156385049493,False
algebra2005,question,deep,akt,0,none,history,0,0.027040110461858644,12493,57,0.02218769892707365,False
algebra2005,question,deep,akt,0,none,history,1,0.02168214645955213,79312,57,0.02218769892707365,False
algebra2005,question,deep,akt,0,platt,history,0,0.02786519448278321,12493,57,0.01852099457930121,False
algebra2005,question,deep,akt,0,platt,history,1,0.017215974909874376,79312,57,0.01852099457930121,False
algebra2005,question,deep,akt,0,isotonic,history,0,0.022076011318883943,12493,57,0.008872303911064366,False
algebra2005,question,deep,akt,0,isotonic,history,1,0.0069383292608259034,79312,57,0.008872303911064366,False
algebra2005,question,deep,akt,0,temperature,history,0,0.032012140811601746,12493,57,0.020092227324732197,False
algebra2005,question,deep,akt,0,temperature,history,1,0.018636269422376853,79312,57,0.020092227324732197,False
algebra2005,question,deep,akt,0,none,rt,0,0.017680806283713473,52835,57,0.02218769892707365,False
algebra2005,question,deep,akt,0,none,rt,1,0.028353341031563013,38970,57,0.02218769892707365,False
algebra2005,question,deep,akt,0,platt,rt,0,0.018632602311334664,52835,57,0.01852099457930121,False
algebra2005,question,deep,akt,0,platt,rt,1,0.01857029138837081,38970,57,0.01852099457930121,False
algebra2005,question,deep,akt,0,isotonic,rt,0,0.011639647785065028,52835,57,0.008872303911064366,False
algebra2005,question,deep,akt,0,isotonic,rt,1,0.0056697820845584375,38970,57,0.008872303911064366,False
algebra2005,question,deep,akt,0,temperature,rt,0,0.021154814423240582,52835,57,0.020092227324732197,False
algebra2005,question,deep,akt,0,temperature,rt,1,0.01928911292099019,38970,57,0.020092227324732197,False
algebra2005,question,deep,simplekt,0,none,ability_prefix5,0,0.05290051041005802,34678,37,0.05394371745602153,False
algebra2005,question,deep,simplekt,0,none,ability_prefix5,1,0.05483083349220916,57697,77,0.05394371745602153,False
algebra2005,question,deep,simplekt,0,platt,ability_prefix5,0,0.010385806540439078,34678,37,0.007989966476263606,False
algebra2005,question,deep,simplekt,0,platt,ability_prefix5,1,0.015982653427658068,57697,77,0.007989966476263606,False
algebra2005,question,deep,simplekt,0,isotonic,ability_prefix5,0,0.007302313050515022,34678,37,0.008025461523929788,False
algebra2005,question,deep,simplekt,0,isotonic,ability_prefix5,1,0.015909148899277848,57697,77,0.008025461523929788,False
algebra2005,question,deep,simplekt,0,temperature,ability_prefix5,0,0.0356026940275026,34678,37,0.044373627619456214,False
algebra2005,question,deep,simplekt,0,temperature,ability_prefix5,1,0.0510795945538009,57697,77,0.044373627619456214,False
algebra2005,question,deep,simplekt,0,none,ability_prefix10,0,0.05296658478648173,37046,41,0.053858197265943784,False
algebra2005,question,deep,simplekt,0,none,ability_prefix10,1,0.05446139812633531,54759,73,0.053858197265943784,False
algebra2005,question,deep,simplekt,0,platt,ability_prefix10,0,0.008320874180522015,37046,41,0.007952550841783873,False
algebra2005,question,deep,simplekt,0,platt,ability_prefix10,1,0.016761451644391696,54759,73,0.007952550841783873,False
algebra2005,question,deep,simplekt,0,isotonic,ability_prefix10,0,0.006563095894239332,37046,41,0.008001129712708492,False
algebra2005,question,deep,simplekt,0,isotonic,ability_prefix10,1,0.01671751409372824,54759,73,0.008001129712708492,False
algebra2005,question,deep,simplekt,0,temperature,ability_prefix10,0,0.034162812419757625,37046,41,0.04433129995199313,False
algebra2005,question,deep,simplekt,0,temperature,ability_prefix10,1,0.051791122563829686,54759,73,0.04433129995199313,False
algebra2005,question,deep,simplekt,0,none,ability_all_rows,0,0.06027985784323357,50789,57,0.053858197265943784,True
algebra2005,question,deep,simplekt,0,none,ability_all_rows,1,0.052755575872830064,41016,57,0.053858197265943784,True
algebra2005,question,deep,simplekt,0,platt,ability_all_rows,0,0.016327637063412778,50789,57,0.007952550841783873,True
algebra2005,question,deep,simplekt,0,platt,ability_all_rows,1,0.03720102484584641,41016,57,0.007952550841783873,True
algebra2005,question,deep,simplekt,0,isotonic,ability_all_rows,0,0.01590110536676152,50789,57,0.008001129712708492,True
algebra2005,question,deep,simplekt,0,isotonic,ability_all_rows,1,0.037120984614938096,41016,57,0.008001129712708492,True
algebra2005,question,deep,simplekt,0,temperature,ability_all_rows,0,0.028377757274680924,50789,57,0.04433129995199313,True
algebra2005,question,deep,simplekt,0,temperature,ability_all_rows,1,0.06790066271549527,41016,57,0.04433129995199313,True
algebra2005,question,deep,simplekt,0,none,ability_prefix20,0,0.057379904564203506,37093,44,0.053780543300833566,False
algebra2005,question,deep,simplekt,0,none,ability_prefix20,1,0.05221561362575806,53575,67,0.053780543300833566,False
algebra2005,question,deep,simplekt,0,platt,ability_prefix20,0,0.011464761670149004,37093,44,0.007978700649518082,False
algebra2005,question,deep,simplekt,0,platt,ability_prefix20,1,0.021201566673001552,53575,67,0.007978700649518082,False
algebra2005,question,deep,simplekt,0,isotonic,ability_prefix20,0,0.01099830562175102,37093,44,0.008049636510876378,False
algebra2005,question,deep,simplekt,0,isotonic,ability_prefix20,1,0.021151695178286654,53575,67,0.008049636510876378,False
algebra2005,question,deep,simplekt,0,temperature,ability_prefix20,0,0.030669323992523246,37093,44,0.04429857285558537,False
algebra2005,question,deep,simplekt,0,temperature,ability_prefix20,1,0.05515880682645331,53575,67,0.04429857285558537,False
algebra2005,question,deep,simplekt,0,none,history,0,0.06287165612743156,12493,57,0.053858197265943784,False
algebra2005,question,deep,simplekt,0,none,history,1,0.05243842293726031,79312,57,0.053858197265943784,False
algebra2005,question,deep,simplekt,0,platt,history,0,0.014167131156448182,12493,57,0.007952550841783873,False
algebra2005,question,deep,simplekt,0,platt,history,1,0.007831151027947058,79312,57,0.007952550841783873,False
algebra2005,question,deep,simplekt,0,isotonic,history,0,0.014613016619538887,12493,57,0.008001129712708492,False
algebra2005,question,deep,simplekt,0,isotonic,history,1,0.00770840399861158,79312,57,0.008001129712708492,False
algebra2005,question,deep,simplekt,0,temperature,history,0,0.04938173484467369,12493,57,0.04433129995199313,False
algebra2005,question,deep,simplekt,0,temperature,history,1,0.043777317564457824,79312,57,0.04433129995199313,False
algebra2005,question,deep,simplekt,0,none,rt,0,0.04857201097757155,52835,57,0.053858197265943784,False
algebra2005,question,deep,simplekt,0,none,rt,1,0.06258155504234016,38970,57,0.053858197265943784,False
algebra2005,question,deep,simplekt,0,platt,rt,0,0.013464225914897147,52835,57,0.007952550841783873,False
algebra2005,question,deep,simplekt,0,platt,rt,1,0.004515935745542712,38970,57,0.007952550841783873,False
algebra2005,question,deep,simplekt,0,isotonic,rt,0,0.013314349712024531,52835,57,0.008001129712708492,False
algebra2005,question,deep,simplekt,0,isotonic,rt,1,0.007847907517672134,38970,57,0.008001129712708492,False
algebra2005,question,deep,simplekt,0,temperature,rt,0,0.048281910400326464,52835,57,0.04433129995199313,False
algebra2005,question,deep,simplekt,0,temperature,rt,1,0.038975115629752755,38970,57,0.04433129995199313,False
algebra2005,question,classical,bkt,0,none,ability_prefix5,0,0.02408891337115976,32095,44,0.011309371781483448,False
algebra2005,question,classical,bkt,0,none,ability_prefix5,1,0.010799360980665706,60930,70,0.011309371781483448,False
algebra2005,question,classical,bkt,0,platt,ability_prefix5,0,0.017836567940879355,32095,44,0.016013232768064333,False
algebra2005,question,classical,bkt,0,platt,ability_prefix5,1,0.020916595637807907,60930,70,0.016013232768064333,False
algebra2005,question,classical,bkt,0,isotonic,ability_prefix5,0,0.008102219620974889,32095,44,0.014807799880718236,False
algebra2005,question,classical,bkt,0,isotonic,ability_prefix5,1,0.020545743077117568,60930,70,0.014807799880718236,False
algebra2005,question,classical,bkt,0,temperature,ability_prefix5,0,0.018459529602874503,32095,44,0.012089778736456013,False
algebra2005,question,classical,bkt,0,temperature,ability_prefix5,1,0.013590587323321872,60930,70,0.012089778736456013,False
algebra2005,question,classical,bkt,0,none,ability_prefix10,0,0.02208440857216165,35681,47,0.011269140174838084,False
algebra2005,question,classical,bkt,0,none,ability_prefix10,1,0.012284402756404385,56774,67,0.011269140174838084,False
algebra2005,question,classical,bkt,0,platt,ability_prefix10,0,0.015932441486171196,35681,47,0.01556560070418009,False
algebra2005,question,classical,bkt,0,platt,ability_prefix10,1,0.02161170743230345,56774,67,0.01556560070418009,False
