dataset,granularity,family,model,fold,contrast,method_a,method_b,ece_a,ece_b,delta_ece,ci_low,ci_high,p,n_students,n_test,family_key,p_holm,reject_holm,family_size
assist2012,question,deep,simplekt,0,iso_vs_none,isotonic,none,0.001782743790492161,0.01743641162721648,-0.015653667836724318,-0.01625192524267486,-0.013381846098370155,0.00019998000199980003,5497,536087,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2012,question,deep,simplekt,0,best_vs_runnerup,isotonic,platt,0.001782743790492161,0.0029623073003907847,-0.0011795635098986238,-0.0014892115303874207,0.0001215393170049208,0.0741925807419258,5497,536087,question|f0|best_vs_runnerup,1.0,False,52
assist2012,question,deep,simplekt,1,iso_vs_none,isotonic,none,0.0014993504645697084,0.019074716417297872,-0.017575365952728163,-0.01908489303762627,-0.01416705443677186,0.00019998000199980003,5497,536087,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2012,question,deep,simplekt,1,best_vs_runnerup,isotonic,platt,0.0014993504645697084,0.0015951305336626938,-9.578006909298541e-05,-0.0012316740302144454,0.00035650126524043656,0.3457654234576542,5497,536087,question|f1|best_vs_runnerup,1.0,False,52
assist2012,question,deep,simplekt,2,iso_vs_none,isotonic,none,0.0019473050027715994,0.00825488418857309,-0.00630757918580149,-0.007439751483858348,-0.004294420073786804,0.00019998000199980003,5497,536087,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2012,question,deep,simplekt,2,best_vs_runnerup,isotonic,platt,0.0019473050027715994,0.005328788126794586,-0.0033814831240229866,-0.004189840710073311,-0.0016607013230030669,0.00019998000199980003,5497,536087,question|f2|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,deep,simplekt,3,iso_vs_none,isotonic,none,0.002641907546108689,0.015157823450299536,-0.012515915904190848,-0.013933000063586956,-0.009674687464839652,0.00019998000199980003,5497,536087,question|f3|iso_vs_none,0.010398960103989602,True,52
assist2012,question,deep,simplekt,3,best_vs_runnerup,isotonic,platt,0.002641907546108689,0.003155915175022478,-0.000514007628913789,-0.001990077733948012,0.0012821853084751347,0.680931906809319,5497,536087,question|f3|best_vs_runnerup,1.0,False,52
assist2012,question,deep,simplekt,4,iso_vs_none,isotonic,none,0.001476671828047621,0.01586541214392443,-0.01438874031587681,-0.015322716424866961,-0.011826575049881348,0.00019998000199980003,5497,536087,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2012,question,deep,simplekt,4,best_vs_runnerup,isotonic,platt,0.001476671828047621,0.005434112621425569,-0.003957440793377948,-0.004730245298409603,-0.0016325191335187224,0.00039996000399960006,5497,536087,question|f4|best_vs_runnerup,0.017598240175982403,True,52
assist2012,question,classical,bkt,0,iso_vs_none,isotonic,none,0.002893735586822162,0.007340657323178424,-0.004446921736356262,-0.0069418016036946655,0.0004983885876551052,0.0817918208179182,5497,542817,question|f0|iso_vs_none,0.6543345665433457,False,52
assist2012,question,classical,bkt,0,best_vs_runnerup,isotonic,platt,0.002893735586822162,0.005249609897270944,-0.0023558743104487817,-0.0038424645055622243,-0.0005819814364976181,0.0031996800319968005,5497,542817,question|f0|best_vs_runnerup,0.1311868813118688,False,52
assist2012,question,classical,bkt,1,iso_vs_none,isotonic,none,0.0025472864324056657,0.006948951645808222,-0.004401665213402557,-0.005830468835203926,-0.001689863445388672,0.000999900009999,5497,542817,question|f1|iso_vs_none,0.016998300169983,True,52
assist2012,question,classical,bkt,1,best_vs_runnerup,isotonic,platt,0.0025472864324056657,0.005475004240634651,-0.0029277178082289857,-0.0038174093098584283,-0.001390215578360462,0.00019998000199980003,5497,542817,question|f1|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,bkt,2,iso_vs_none,isotonic,none,0.0033557343887967214,0.0066292832858996145,-0.003273548897102893,-0.004245049059224489,-0.00181360579388832,0.00019998000199980003,5497,542817,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,bkt,2,best_vs_runnerup,isotonic,platt,0.0033557343887967214,0.0063923169712202,-0.0030365825824234787,-0.004006565530938422,-0.0020947569610224696,0.00019998000199980003,5497,542817,question|f2|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,bkt,3,iso_vs_none,isotonic,none,0.0031673869530053893,0.006461021247174903,-0.0032936342941695135,-0.0049317018850822915,-0.00043132939797652824,0.028597140285971403,5497,542817,question|f3|iso_vs_none,0.571942805719428,False,52
assist2012,question,classical,bkt,3,best_vs_runnerup,isotonic,temperature,0.0031673869530053893,0.005648115844874902,-0.002480728891869513,-0.0037443173139619966,-0.00035394795186647623,0.016998300169983,5497,542817,question|f3|best_vs_runnerup,0.6159384061593841,False,52
assist2012,question,classical,bkt,4,iso_vs_none,isotonic,none,0.0028222701917250594,0.006844411418062448,-0.004022141226337389,-0.006049291812743136,0.0012656959612051815,0.1391860813918608,5497,542817,question|f4|iso_vs_none,0.8351164883511648,False,52
assist2012,question,classical,bkt,4,best_vs_runnerup,isotonic,temperature,0.0028222701917250594,0.004923656970910359,-0.0021013867791853,-0.0030355436097403124,-0.0005813746477594601,0.000999900009999,5497,542817,question|f4|best_vs_runnerup,0.03999600039996,True,52
assist2012,question,classical,pfa,0,iso_vs_none,isotonic,none,0.0014185109745155512,0.013489822220156576,-0.012071311245641024,-0.013467255112948924,-0.007519520532066483,0.00019998000199980003,5497,542817,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa,0,best_vs_runnerup,isotonic,none,0.0014185109745155512,0.013489822220156576,-0.012071311245641024,-0.013467255112948924,-0.007519520532066483,0.00019998000199980003,5497,542817,question|f0|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa,1,iso_vs_none,isotonic,none,0.002247665675317099,0.014454605040885337,-0.012206939365568239,-0.01406707388099184,-0.008356539832554521,0.00019998000199980003,5497,542817,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa,1,best_vs_runnerup,isotonic,none,0.002247665675317099,0.014454605040885337,-0.012206939365568239,-0.01406707388099184,-0.008356539832554521,0.00019998000199980003,5497,542817,question|f1|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa,2,iso_vs_none,isotonic,none,0.0027083669032475443,0.014019052337500316,-0.011310685434252772,-0.013522257962205608,-0.007843218530361202,0.00019998000199980003,5497,542817,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa,2,best_vs_runnerup,isotonic,none,0.0027083669032475443,0.014019052337500316,-0.011310685434252772,-0.013522257962205608,-0.007843218530361202,0.00019998000199980003,5497,542817,question|f2|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa,3,iso_vs_none,isotonic,none,0.0022758797086809483,0.014422756525930737,-0.012146876817249788,-0.014012432551340156,-0.008187624963418473,0.00019998000199980003,5497,542817,question|f3|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa,3,best_vs_runnerup,isotonic,none,0.0022758797086809483,0.014422756525930737,-0.012146876817249788,-0.014012432551340156,-0.008187624963418473,0.00019998000199980003,5497,542817,question|f3|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa,4,iso_vs_none,isotonic,none,0.003376443988336228,0.013770379890415256,-0.010393935902079028,-0.012881497117208688,-0.006009266342072175,0.00019998000199980003,5497,542817,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa,4,best_vs_runnerup,isotonic,none,0.003376443988336228,0.013770379890415256,-0.010393935902079028,-0.012881497117208688,-0.006009266342072175,0.00019998000199980003,5497,542817,question|f4|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,0,iso_vs_none,isotonic,none,0.0030073593832620218,0.008978607196700876,-0.0059712478134388534,-0.007609524523775854,-0.004157975394488073,0.00019998000199980003,5497,542817,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,0,best_vs_runnerup,isotonic,none,0.0030073593832620218,0.008978607196700876,-0.0059712478134388534,-0.007609524523775854,-0.004157975394488073,0.00019998000199980003,5497,542817,question|f0|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,1,iso_vs_none,isotonic,none,0.001698679699654692,0.010376440837476712,-0.00867776113782202,-0.010124522980033303,-0.005078417498806137,0.00019998000199980003,5497,542817,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,1,best_vs_runnerup,isotonic,temperature,0.001698679699654692,0.010237836729477987,-0.008539157029823295,-0.009989982445958038,-0.004984287494828398,0.00019998000199980003,5497,542817,question|f1|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,2,iso_vs_none,isotonic,none,0.0022049771478214997,0.009647792171606289,-0.007442815023784789,-0.009579527949884394,-0.004078877314581738,0.00019998000199980003,5497,542817,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,2,best_vs_runnerup,isotonic,temperature,0.0022049771478214997,0.009447532846318229,-0.007242555698496729,-0.009387393589541923,-0.0038768043540640183,0.00019998000199980003,5497,542817,question|f2|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,3,iso_vs_none,isotonic,none,0.0022403351144013174,0.009948566632041725,-0.007708231517640407,-0.009657410031419938,-0.003965555287258696,0.00019998000199980003,5497,542817,question|f3|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,3,best_vs_runnerup,isotonic,none,0.0022403351144013174,0.009948566632041725,-0.007708231517640407,-0.009657410031419938,-0.003965555287258696,0.00019998000199980003,5497,542817,question|f3|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,4,iso_vs_none,isotonic,none,0.003276307705445055,0.009797741977716849,-0.006521434272271794,-0.009007379891810784,-0.0031311500049911764,0.00019998000199980003,5497,542817,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,pfa_recency,4,best_vs_runnerup,isotonic,none,0.003276307705445055,0.009797741977716849,-0.006521434272271794,-0.009007379891810784,-0.0031311500049911764,0.00019998000199980003,5497,542817,question|f4|best_vs_runnerup,0.010398960103989602,True,52
assist2012,question,classical,elorasch,0,iso_vs_none,isotonic,none,0.002779557326080999,0.04803648646244095,-0.04525692913635995,-0.046783889194277214,-0.04211672461765636,0.00019998000199980003,5497,542817,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,elorasch,0,best_vs_runnerup,isotonic,platt,0.002779557326080999,0.003843318944610915,-0.001063761618529916,-0.00353859565894207,0.0016387741054269057,0.4931506849315068,5497,542817,question|f0|best_vs_runnerup,1.0,False,52
assist2012,question,classical,elorasch,1,iso_vs_none,isotonic,none,0.002362972052461364,0.047326209806491396,-0.04496323775403003,-0.046617678730551025,-0.04160804956448829,0.00019998000199980003,5497,542817,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,elorasch,1,best_vs_runnerup,isotonic,platt,0.002362972052461364,0.004559065495995315,-0.0021960934435339514,-0.004501541897273965,0.0008615771050438628,0.18958104189581043,5497,542817,question|f1|best_vs_runnerup,1.0,False,52
assist2012,question,classical,elorasch,2,iso_vs_none,isotonic,none,0.0016446149053240436,0.04658045679411992,-0.04493584188879588,-0.04659339845368995,-0.04030942320576964,0.00019998000199980003,5497,542817,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,elorasch,2,best_vs_runnerup,isotonic,platt,0.0016446149053240436,0.005000030283774465,-0.0033554153784504212,-0.004528957763424899,-0.00021258261399957604,0.033996600339966,5497,542817,question|f2|best_vs_runnerup,1.0,False,52
assist2012,question,classical,elorasch,3,iso_vs_none,isotonic,none,0.0027438219297894985,0.04863166046865498,-0.04588783853886549,-0.04898791180963577,-0.04089598279361602,0.00019998000199980003,5497,542817,question|f3|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,elorasch,3,best_vs_runnerup,isotonic,platt,0.0027438219297894985,0.005128276673815171,-0.002384454744025673,-0.0039311522053329115,-0.0006112370353345855,0.015598440155984402,5497,542817,question|f3|best_vs_runnerup,0.6159384061593841,False,52
assist2012,question,classical,elorasch,4,iso_vs_none,isotonic,none,0.0022715455373944022,0.04681261299856168,-0.04454106746116728,-0.046664212432089416,-0.04057062871907484,0.00019998000199980003,5497,542817,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2012,question,classical,elorasch,4,best_vs_runnerup,isotonic,platt,0.0022715455373944022,0.003930598965661587,-0.0016590534282671845,-0.0033033600463375085,0.00026600963380006977,0.10218978102189781,5497,542817,question|f4|best_vs_runnerup,1.0,False,52
assist2015,concept,deep,dkt,0,iso_vs_none,isotonic,none,0.003941079160364768,0.010169932583917777,-0.006228853423553009,-0.008185694353142177,-0.0026098556527298883,0.0011998800119988001,3818,134592,concept|f0|iso_vs_none,0.011998800119988001,True,28
assist2015,concept,deep,dkt,0,best_vs_runnerup,isotonic,platt,0.003941079160364768,0.004076386511636741,-0.00013530735127197362,-0.0020037104756493967,0.0012952474085529378,0.7791220877912208,3818,134592,concept|f0|best_vs_runnerup,1.0,False,28
assist2015,concept,deep,dkt,1,iso_vs_none,isotonic,none,0.0038106940958486327,0.00846752448836041,-0.004656830392511777,-0.005563944712463715,-0.0021027148035972837,0.00019998000199980003,3818,134592,concept|f1|iso_vs_none,0.005599440055994401,True,28
assist2015,concept,deep,dkt,1,best_vs_runnerup,isotonic,platt,0.0038106940958486327,0.004182708141298991,-0.00037201404545035826,-0.001659694949443187,0.0015235251640741535,0.8839116088391161,3818,134592,concept|f1|best_vs_runnerup,1.0,False,28
assist2015,concept,deep,dkt,2,iso_vs_none,isotonic,none,0.0048401153294741995,0.009897714989708024,-0.0050575996602338245,-0.007756730260335665,-0.001041930226976962,0.009999000099990002,3818,134592,concept|f2|iso_vs_none,0.1103889611038896,False,28
assist2015,concept,deep,dkt,2,best_vs_runnerup,platt,isotonic,0.00407677770689845,0.0048401153294741995,-0.0007633376225757499,-0.0023029878559514385,0.0016528851058042434,0.6425357464253575,3818,134592,concept|f2|best_vs_runnerup,1.0,False,28
assist2015,concept,deep,dkt,3,iso_vs_none,isotonic,none,0.002230945009480464,0.009877009624176886,-0.007646064614696422,-0.0095267999600523,-0.0034496447278096866,0.00019998000199980003,3818,134592,concept|f3|iso_vs_none,0.005599440055994401,True,28
assist2015,concept,deep,dkt,3,best_vs_runnerup,isotonic,platt,0.002230945009480464,0.004718396742930133,-0.002487451733449669,-0.004507408247083572,0.0015208904112376418,0.33436656334366566,3818,134592,concept|f3|best_vs_runnerup,1.0,False,28
assist2015,concept,deep,dkt,4,iso_vs_none,isotonic,none,0.004265828009506384,0.0060607287765950466,-0.0017949007670886629,-0.004729404907168132,0.0011878658889913514,0.2343765623437656,3818,134592,concept|f4|iso_vs_none,0.7927207279272073,False,28
assist2015,concept,deep,dkt,4,best_vs_runnerup,temperature,isotonic,0.002510625399840724,0.004265828009506384,-0.0017552026096656595,-0.002636443113683634,0.0004059009968783149,0.11358864113588642,3818,134592,concept|f4|best_vs_runnerup,1.0,False,28
assist2015,concept,deep,sakt,0,iso_vs_none,isotonic,none,0.004992105592376062,0.01793081436119796,-0.012938708768821899,-0.015091889043444863,-0.010069375828695147,0.00019998000199980003,3818,134592,concept|f0|iso_vs_none,0.005599440055994401,True,28
assist2015,concept,deep,sakt,0,best_vs_runnerup,platt,temperature,0.004442332326964232,0.004661611374067854,-0.0002192790471036224,-0.001363350056873292,0.0011673252071326655,0.6773322667733227,3818,134592,concept|f0|best_vs_runnerup,1.0,False,28
assist2015,concept,deep,sakt,1,iso_vs_none,isotonic,none,0.004901221027233545,0.016210547701291333,-0.011309326674057787,-0.011878394214731379,-0.009666406591801442,0.00019998000199980003,3818,134592,concept|f1|iso_vs_none,0.005599440055994401,True,28
